ProductID,ProductCategory,ProductBrand,ProductName,ProductPrice,MinDiscount,MaxDiscount,Rating,Features,StockAvailability,WarrantyPeriod,Color,Description
LAP-HP-9,Laptop,HP,HP Laptop Model-679,58226,5,38,3.2,"SSD Storage, Backlit Keyboard, Touchscreen",Out of Stock,1 Year,Silver,"Category: Laptop, Brand: HP, Name: HP Laptop Model-679, Price: ₹58226, Discount Range: 5% - 38%, Rating: 3.2, Features: SSD Storage, Backlit Keyboard, Touchscreen, Warranty: 1 Year Years, Color: Silver"
SMA-XIA-1,Smartphone,Xiaomi,Xiaomi Smartphone Model-751,84529,17,33,4.3,"Dual SIM, Fast Charging, 5G",In Stock,3 Years,Silver,"Category: Smartphone, Brand: Xiaomi, Name: Xiaomi Smartphone Model-751, Price: ₹84529, Discount Range: 17% - 33%, Rating: 4.3, Features: Dual SIM, Fast Charging, 5G, Warranty: 3 Years Years, Color: Silver"
HEA-SKU-2,Headphones,Skullcandy,Skullcandy Headphones Model-749,80166,19,28,3.1,"Bass Boost, Waterproof, Noise Cancellation",In Stock,1 Year,Black,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-749, Price: ₹80166, Discount Range: 19% - 28%, Rating: 3.1, Features: Bass Boost, Waterproof, Noise Cancellation, Warranty: 1 Year Years, Color: Black"
TAB-GOO-1,Tablet,Google,Google Tablet Model-963,83110,15,34,4.2,"Detachable Keyboard, 10-inch Display, Stylus Support",In Stock,3 Years,Blue,"Category: Tablet, Brand: Google, Name: Google Tablet Model-963, Price: ₹83110, Discount Range: 15% - 34%, Rating: 4.2, Features: Detachable Keyboard, 10-inch Display, Stylus Support, Warranty: 3 Years Years, Color: Blue"
TAB-MIC-5,Tablet,Microsoft,Microsoft Tablet Model-874,104879,14,31,3.7,"Detachable Keyboard, Quad Speakers, 10-inch Display",Out of Stock,1 Year,Red,"Category: Tablet, Brand: Microsoft, Name: Microsoft Tablet Model-874, Price: ₹104879, Discount Range: 14% - 31%, Rating: 3.7, Features: Detachable Keyboard, Quad Speakers, 10-inch Display, Warranty: 1 Year Years, Color: Red"
SMA-VIV-9,Smartphone,Vivo,Vivo Smartphone Model-913,149103,12,37,4.7,"Fast Charging, Water Resistant, 5G",In Stock,3 Years,Black,"Category: Smartphone, Brand: Vivo, Name: Vivo Smartphone Model-913, Price: ₹149103, Discount Range: 12% - 37%, Rating: 4.7, Features: Fast Charging, Water Resistant, 5G, Warranty: 3 Years Years, Color: Black"
TAB-SAM-2,Tablet,Samsung,Samsung Tablet Model-601,73398,11,23,4.4,"Long Battery Life, Quad Speakers, Detachable Keyboard",In Stock,1 Year,White,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-601, Price: ₹73398, Discount Range: 11% - 23%, Rating: 4.4, Features: Long Battery Life, Quad Speakers, Detachable Keyboard, Warranty: 1 Year Years, Color: White"
TAB-SAM-10,Tablet,Samsung,Samsung Tablet Model-396,75500,6,37,3.8,"10-inch Display, Long Battery Life, Quad Speakers",In Stock,1 Year,Silver,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-396, Price: ₹75500, Discount Range: 6% - 37%, Rating: 3.8, Features: 10-inch Display, Long Battery Life, Quad Speakers, Warranty: 1 Year Years, Color: Silver"
SMA-APP-11,Smartwatch,Apple,Apple Smartwatch Model-310,96963,5,32,3.0,"Waterproof, Heart Rate Monitor, Customizable Watch Faces",Out of Stock,3 Years,Red,"Category: Smartwatch, Brand: Apple, Name: Apple Smartwatch Model-310, Price: ₹96963, Discount Range: 5% - 32%, Rating: 3.0, Features: Waterproof, Heart Rate Monitor, Customizable Watch Faces, Warranty: 3 Years Years, Color: Red"
LAP-LEN-8,Laptop,Lenovo,Lenovo Laptop Model-475,54919,13,30,3.2,"Touchscreen, SSD Storage, Backlit Keyboard",Out of Stock,2 Years,Red,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-475, Price: ₹54919, Discount Range: 13% - 30%, Rating: 3.2, Features: Touchscreen, SSD Storage, Backlit Keyboard, Warranty: 2 Years Years, Color: Red"
HEA-ANK-4,Headphones,Anker,Anker Headphones Model-232,46114,13,24,4.9,"Noise Cancellation, Bass Boost, Waterproof",Out of Stock,2 Years,Blue,"Category: Headphones, Brand: Anker, Name: Anker Headphones Model-232, Price: ₹46114, Discount Range: 13% - 24%, Rating: 4.9, Features: Noise Cancellation, Bass Boost, Waterproof, Warranty: 2 Years Years, Color: Blue"
SMA-ONE-3,Smartphone,OnePlus,OnePlus Smartphone Model-777,132029,9,33,3.4,"Fast Charging, Water Resistant, AMOLED Display",In Stock,1 Year,Red,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-777, Price: ₹132029, Discount Range: 9% - 33%, Rating: 3.4, Features: Fast Charging, Water Resistant, AMOLED Display, Warranty: 1 Year Years, Color: Red"
SMA-SAM-8,Smartphone,Samsung,Samsung Smartphone Model-274,126353,14,21,3.6,"5G, AMOLED Display, Dual SIM",Out of Stock,1 Year,Red,"Category: Smartphone, Brand: Samsung, Name: Samsung Smartphone Model-274, Price: ₹126353, Discount Range: 14% - 21%, Rating: 3.6, Features: 5G, AMOLED Display, Dual SIM, Warranty: 1 Year Years, Color: Red"
TAB-AMA-2,Tablet,Amazon,Amazon Tablet Model-481,127706,16,37,4.9,"Quad Speakers, Detachable Keyboard, 10-inch Display",In Stock,3 Years,Blue,"Category: Tablet, Brand: Amazon, Name: Amazon Tablet Model-481, Price: ₹127706, Discount Range: 16% - 37%, Rating: 4.9, Features: Quad Speakers, Detachable Keyboard, 10-inch Display, Warranty: 3 Years Years, Color: Blue"
SMA-VIV-4,Smartphone,Vivo,Vivo Smartphone Model-546,60494,18,42,3.8,"Fast Charging, AMOLED Display, 5G",In Stock,1 Year,Black,"Category: Smartphone, Brand: Vivo, Name: Vivo Smartphone Model-546, Price: ₹60494, Discount Range: 18% - 42%, Rating: 3.8, Features: Fast Charging, AMOLED Display, 5G, Warranty: 1 Year Years, Color: Black"
CAM-PAN-2,Camera,Panasonic,Panasonic Camera Model-567,6761,16,50,4.4,"4K Video, Image Stabilization, WiFi Connectivity",In Stock,2 Years,Silver,"Category: Camera, Brand: Panasonic, Name: Panasonic Camera Model-567, Price: ₹6761, Discount Range: 16% - 50%, Rating: 4.4, Features: 4K Video, Image Stabilization, WiFi Connectivity, Warranty: 2 Years Years, Color: Silver"
HEA-SEN-1,Headphones,Sennheiser,Sennheiser Headphones Model-230,108013,15,29,4.2,"Wireless, Foldable, Noise Cancellation",Out of Stock,1 Year,Blue,"Category: Headphones, Brand: Sennheiser, Name: Sennheiser Headphones Model-230, Price: ₹108013, Discount Range: 15% - 29%, Rating: 4.2, Features: Wireless, Foldable, Noise Cancellation, Warranty: 1 Year Years, Color: Blue"
HEA-SON-14,Headphones,Sony,Sony Headphones Model-258,28363,14,47,4.8,"Foldable, Wireless, Waterproof",In Stock,2 Years,White,"Category: Headphones, Brand: Sony, Name: Sony Headphones Model-258, Price: ₹28363, Discount Range: 14% - 47%, Rating: 4.8, Features: Foldable, Wireless, Waterproof, Warranty: 2 Years Years, Color: White"
SMA-AMA-2,Smartwatch,Amazfit,Amazfit Smartwatch Model-627,79498,19,50,4.6,"Customizable Watch Faces, Heart Rate Monitor, Fitness Tracking",Out of Stock,3 Years,Blue,"Category: Smartwatch, Brand: Amazfit, Name: Amazfit Smartwatch Model-627, Price: ₹79498, Discount Range: 19% - 50%, Rating: 4.6, Features: Customizable Watch Faces, Heart Rate Monitor, Fitness Tracking, Warranty: 3 Years Years, Color: Blue"
CAM-SON-9,Camera,Sony,Sony Camera Model-879,18949,15,40,3.9,"WiFi Connectivity, 4K Video, Touchscreen",Out of Stock,1 Year,Blue,"Category: Camera, Brand: Sony, Name: Sony Camera Model-879, Price: ₹18949, Discount Range: 15% - 40%, Rating: 3.9, Features: WiFi Connectivity, 4K Video, Touchscreen, Warranty: 1 Year Years, Color: Blue"
SMA-FOS-9,Smartwatch,Fossil,Fossil Smartwatch Model-419,120786,20,40,3.7,"Heart Rate Monitor, GPS, Fitness Tracking",Out of Stock,1 Year,White,"Category: Smartwatch, Brand: Fossil, Name: Fossil Smartwatch Model-419, Price: ₹120786, Discount Range: 20% - 40%, Rating: 3.7, Features: Heart Rate Monitor, GPS, Fitness Tracking, Warranty: 1 Year Years, Color: White"
SMA-FIT-2,Smartwatch,Fitbit,Fitbit Smartwatch Model-933,81440,19,22,4.3,"Heart Rate Monitor, Customizable Watch Faces, Fitness Tracking",Out of Stock,3 Years,Blue,"Category: Smartwatch, Brand: Fitbit, Name: Fitbit Smartwatch Model-933, Price: ₹81440, Discount Range: 19% - 22%, Rating: 4.3, Features: Heart Rate Monitor, Customizable Watch Faces, Fitness Tracking, Warranty: 3 Years Years, Color: Blue"
HEA-JBL-3,Headphones,JBL,JBL Headphones Model-123,122877,12,28,3.5,"Waterproof, Bass Boost, Wireless",In Stock,1 Year,Silver,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-123, Price: ₹122877, Discount Range: 12% - 28%, Rating: 3.5, Features: Waterproof, Bass Boost, Wireless, Warranty: 1 Year Years, Color: Silver"
HEA-SKU-10,Headphones,Skullcandy,Skullcandy Headphones Model-108,17832,5,29,3.4,"Wireless, Waterproof, Noise Cancellation",Out of Stock,1 Year,Blue,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-108, Price: ₹17832, Discount Range: 5% - 29%, Rating: 3.4, Features: Wireless, Waterproof, Noise Cancellation, Warranty: 1 Year Years, Color: Blue"
SMA-ONE-10,Smartphone,OnePlus,OnePlus Smartphone Model-582,18846,16,48,3.8,"Dual SIM, 5G, Fast Charging",In Stock,2 Years,Black,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-582, Price: ₹18846, Discount Range: 16% - 48%, Rating: 3.8, Features: Dual SIM, 5G, Fast Charging, Warranty: 2 Years Years, Color: Black"
CAM-FUJ-6,Camera,Fujifilm,Fujifilm Camera Model-347,50433,20,38,4.4,"High ISO Sensitivity, WiFi Connectivity, Image Stabilization",In Stock,1 Year,Red,"Category: Camera, Brand: Fujifilm, Name: Fujifilm Camera Model-347, Price: ₹50433, Discount Range: 20% - 38%, Rating: 4.4, Features: High ISO Sensitivity, WiFi Connectivity, Image Stabilization, Warranty: 1 Year Years, Color: Red"
LAP-ASU-8,Laptop,Asus,Asus Laptop Model-160,5240,12,40,4.9,"SSD Storage, Lightweight, High-Performance GPU",In Stock,3 Years,Blue,"Category: Laptop, Brand: Asus, Name: Asus Laptop Model-160, Price: ₹5240, Discount Range: 12% - 40%, Rating: 4.9, Features: SSD Storage, Lightweight, High-Performance GPU, Warranty: 3 Years Years, Color: Blue"
HEA-SKU-9,Headphones,Skullcandy,Skullcandy Headphones Model-359,82284,12,46,4.5,"Bass Boost, Waterproof, Noise Cancellation",Out of Stock,3 Years,White,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-359, Price: ₹82284, Discount Range: 12% - 46%, Rating: 4.5, Features: Bass Boost, Waterproof, Noise Cancellation, Warranty: 3 Years Years, Color: White"
HEA-BOA-9,Headphones,Boat,Boat Headphones Model-666,52446,12,21,3.4,"Bass Boost, Waterproof, Foldable",In Stock,3 Years,Silver,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-666, Price: ₹52446, Discount Range: 12% - 21%, Rating: 3.4, Features: Bass Boost, Waterproof, Foldable, Warranty: 3 Years Years, Color: Silver"
TAB-GOO-4,Tablet,Google,Google Tablet Model-293,125057,10,39,4.9,"Stylus Support, Quad Speakers, Long Battery Life",Out of Stock,1 Year,Red,"Category: Tablet, Brand: Google, Name: Google Tablet Model-293, Price: ₹125057, Discount Range: 10% - 39%, Rating: 4.9, Features: Stylus Support, Quad Speakers, Long Battery Life, Warranty: 1 Year Years, Color: Red"
SMA-AMA-3,Smartwatch,Amazfit,Amazfit Smartwatch Model-440,122674,5,21,4.3,"Waterproof, Heart Rate Monitor, Customizable Watch Faces",In Stock,2 Years,Red,"Category: Smartwatch, Brand: Amazfit, Name: Amazfit Smartwatch Model-440, Price: ₹122674, Discount Range: 5% - 21%, Rating: 4.3, Features: Waterproof, Heart Rate Monitor, Customizable Watch Faces, Warranty: 2 Years Years, Color: Red"
TAB-SAM-4,Tablet,Samsung,Samsung Tablet Model-337,59575,14,23,3.1,"Stylus Support, Long Battery Life, 10-inch Display",In Stock,1 Year,White,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-337, Price: ₹59575, Discount Range: 14% - 23%, Rating: 3.1, Features: Stylus Support, Long Battery Life, 10-inch Display, Warranty: 1 Year Years, Color: White"
SMA-FIT-6,Smartwatch,Fitbit,Fitbit Smartwatch Model-172,108217,13,36,3.5,"Customizable Watch Faces, Heart Rate Monitor, GPS",In Stock,1 Year,White,"Category: Smartwatch, Brand: Fitbit, Name: Fitbit Smartwatch Model-172, Price: ₹108217, Discount Range: 13% - 36%, Rating: 3.5, Features: Customizable Watch Faces, Heart Rate Monitor, GPS, Warranty: 1 Year Years, Color: White"
TAB-MIC-10,Tablet,Microsoft,Microsoft Tablet Model-308,75212,5,23,4.9,"Quad Speakers, Stylus Support, 10-inch Display",In Stock,3 Years,Blue,"Category: Tablet, Brand: Microsoft, Name: Microsoft Tablet Model-308, Price: ₹75212, Discount Range: 5% - 23%, Rating: 4.9, Features: Quad Speakers, Stylus Support, 10-inch Display, Warranty: 3 Years Years, Color: Blue"
LAP-LEN-11,Laptop,Lenovo,Lenovo Laptop Model-549,97517,15,39,3.3,"Touchscreen, Lightweight, SSD Storage",In Stock,1 Year,Red,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-549, Price: ₹97517, Discount Range: 15% - 39%, Rating: 3.3, Features: Touchscreen, Lightweight, SSD Storage, Warranty: 1 Year Years, Color: Red"
LAP-DEL-7,Laptop,Dell,Dell Laptop Model-481,69914,10,23,4.7,"Backlit Keyboard, SSD Storage, Touchscreen",In Stock,3 Years,Silver,"Category: Laptop, Brand: Dell, Name: Dell Laptop Model-481, Price: ₹69914, Discount Range: 10% - 23%, Rating: 4.7, Features: Backlit Keyboard, SSD Storage, Touchscreen, Warranty: 3 Years Years, Color: Silver"
TAB-APP-7,Tablet,Apple,Apple Tablet Model-289,14604,6,36,3.7,"Long Battery Life, Stylus Support, Quad Speakers",Out of Stock,3 Years,Silver,"Category: Tablet, Brand: Apple, Name: Apple Tablet Model-289, Price: ₹14604, Discount Range: 6% - 36%, Rating: 3.7, Features: Long Battery Life, Stylus Support, Quad Speakers, Warranty: 3 Years Years, Color: Silver"
HEA-JBL-14,Headphones,JBL,JBL Headphones Model-634,79885,7,46,4.3,"Waterproof, Bass Boost, Noise Cancellation",Out of Stock,1 Year,Black,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-634, Price: ₹79885, Discount Range: 7% - 46%, Rating: 4.3, Features: Waterproof, Bass Boost, Noise Cancellation, Warranty: 1 Year Years, Color: Black"
SMA-GAR-5,Smartwatch,Garmin,Garmin Smartwatch Model-473,76327,18,33,3.9,"Fitness Tracking, Heart Rate Monitor, Waterproof",In Stock,3 Years,Red,"Category: Smartwatch, Brand: Garmin, Name: Garmin Smartwatch Model-473, Price: ₹76327, Discount Range: 18% - 33%, Rating: 3.9, Features: Fitness Tracking, Heart Rate Monitor, Waterproof, Warranty: 3 Years Years, Color: Red"
TAB-GOO-6,Tablet,Google,Google Tablet Model-147,54981,9,28,4.0,"Quad Speakers, Long Battery Life, 10-inch Display",Out of Stock,3 Years,Black,"Category: Tablet, Brand: Google, Name: Google Tablet Model-147, Price: ₹54981, Discount Range: 9% - 28%, Rating: 4.0, Features: Quad Speakers, Long Battery Life, 10-inch Display, Warranty: 3 Years Years, Color: Black"
LAP-LEN-1,Laptop,Lenovo,Lenovo Laptop Model-123,34228,13,23,4.4,"Backlit Keyboard, High-Performance GPU, Lightweight",Out of Stock,2 Years,Silver,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-123, Price: ₹34228, Discount Range: 13% - 23%, Rating: 4.4, Features: Backlit Keyboard, High-Performance GPU, Lightweight, Warranty: 2 Years Years, Color: Silver"
TAB-AMA-1,Tablet,Amazon,Amazon Tablet Model-720,72703,8,37,3.1,"Stylus Support, Detachable Keyboard, Long Battery Life",In Stock,3 Years,Silver,"Category: Tablet, Brand: Amazon, Name: Amazon Tablet Model-720, Price: ₹72703, Discount Range: 8% - 37%, Rating: 3.1, Features: Stylus Support, Detachable Keyboard, Long Battery Life, Warranty: 3 Years Years, Color: Silver"
HEA-JBL-9,Headphones,JBL,JBL Headphones Model-101,73148,18,38,4.5,"Foldable, Bass Boost, Waterproof",In Stock,1 Year,Red,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-101, Price: ₹73148, Discount Range: 18% - 38%, Rating: 4.5, Features: Foldable, Bass Boost, Waterproof, Warranty: 1 Year Years, Color: Red"
HEA-BOA-1,Headphones,Boat,Boat Headphones Model-348,91665,19,39,3.9,"Foldable, Waterproof, Noise Cancellation",Out of Stock,1 Year,Blue,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-348, Price: ₹91665, Discount Range: 19% - 39%, Rating: 3.9, Features: Foldable, Waterproof, Noise Cancellation, Warranty: 1 Year Years, Color: Blue"
SMA-ONE-5,Smartphone,OnePlus,OnePlus Smartphone Model-780,21031,20,26,4.3,"Dual SIM, Water Resistant, AMOLED Display",Out of Stock,3 Years,Black,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-780, Price: ₹21031, Discount Range: 20% - 26%, Rating: 4.3, Features: Dual SIM, Water Resistant, AMOLED Display, Warranty: 3 Years Years, Color: Black"
SMA-FOS-7,Smartwatch,Fossil,Fossil Smartwatch Model-195,149232,18,28,4.3,"GPS, Customizable Watch Faces, Fitness Tracking",In Stock,3 Years,White,"Category: Smartwatch, Brand: Fossil, Name: Fossil Smartwatch Model-195, Price: ₹149232, Discount Range: 18% - 28%, Rating: 4.3, Features: GPS, Customizable Watch Faces, Fitness Tracking, Warranty: 3 Years Years, Color: White"
HEA-JBL-13,Headphones,JBL,JBL Headphones Model-848,28156,12,40,4.4,"Wireless, Foldable, Waterproof",Out of Stock,3 Years,Silver,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-848, Price: ₹28156, Discount Range: 12% - 40%, Rating: 4.4, Features: Wireless, Foldable, Waterproof, Warranty: 3 Years Years, Color: Silver"
SMA-AMA-5,Smartwatch,Amazfit,Amazfit Smartwatch Model-316,99900,9,41,4.7,"GPS, Heart Rate Monitor, Customizable Watch Faces",Out of Stock,2 Years,White,"Category: Smartwatch, Brand: Amazfit, Name: Amazfit Smartwatch Model-316, Price: ₹99900, Discount Range: 9% - 41%, Rating: 4.7, Features: GPS, Heart Rate Monitor, Customizable Watch Faces, Warranty: 2 Years Years, Color: White"
CAM-NIK-6,Camera,Nikon,Nikon Camera Model-219,101517,5,41,4.2,"4K Video, High ISO Sensitivity, WiFi Connectivity",Out of Stock,2 Years,Silver,"Category: Camera, Brand: Nikon, Name: Nikon Camera Model-219, Price: ₹101517, Discount Range: 5% - 41%, Rating: 4.2, Features: 4K Video, High ISO Sensitivity, WiFi Connectivity, Warranty: 2 Years Years, Color: Silver"
LAP-LEN-7,Laptop,Lenovo,Lenovo Laptop Model-910,54638,10,24,4.1,"Lightweight, High-Performance GPU, Backlit Keyboard",Out of Stock,2 Years,Black,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-910, Price: ₹54638, Discount Range: 10% - 24%, Rating: 4.1, Features: Lightweight, High-Performance GPU, Backlit Keyboard, Warranty: 2 Years Years, Color: Black"
LAP-HP-1,Laptop,HP,HP Laptop Model-745,146150,12,31,3.5,"High-Performance GPU, Touchscreen, Backlit Keyboard",Out of Stock,2 Years,Silver,"Category: Laptop, Brand: HP, Name: HP Laptop Model-745, Price: ₹146150, Discount Range: 12% - 31%, Rating: 3.5, Features: High-Performance GPU, Touchscreen, Backlit Keyboard, Warranty: 2 Years Years, Color: Silver"
CAM-NIK-3,Camera,Nikon,Nikon Camera Model-760,30770,11,25,4.7,"High ISO Sensitivity, 4K Video, Touchscreen",Out of Stock,1 Year,Red,"Category: Camera, Brand: Nikon, Name: Nikon Camera Model-760, Price: ₹30770, Discount Range: 11% - 25%, Rating: 4.7, Features: High ISO Sensitivity, 4K Video, Touchscreen, Warranty: 1 Year Years, Color: Red"
LAP-ACE-11,Laptop,Acer,Acer Laptop Model-534,124823,18,43,4.3,"Lightweight, Backlit Keyboard, SSD Storage",Out of Stock,2 Years,Red,"Category: Laptop, Brand: Acer, Name: Acer Laptop Model-534, Price: ₹124823, Discount Range: 18% - 43%, Rating: 4.3, Features: Lightweight, Backlit Keyboard, SSD Storage, Warranty: 2 Years Years, Color: Red"
HEA-BEA-9,Headphones,Beats,Beats Headphones Model-835,31720,18,28,3.1,"Wireless, Waterproof, Noise Cancellation",In Stock,3 Years,Red,"Category: Headphones, Brand: Beats, Name: Beats Headphones Model-835, Price: ₹31720, Discount Range: 18% - 28%, Rating: 3.1, Features: Wireless, Waterproof, Noise Cancellation, Warranty: 3 Years Years, Color: Red"
